URL.to.paper	DOI	Journal	Publisher	Title	Author	Year	author_year	BibTeX.citation	Taxonomy
http://onlinelibrary.wiley.com/doi/10.1111/1365-2745.12261/abstract	10.1111/1365-2745.12261	Ecology	Wiley	Decoupled evolution of foliar freezing resistance, temperature-niche and morphological leaf traits in Chilean Myrceugenia	Perez	2014	.perez.2014	@article {Perez2014,author = {P\'{e}rez, Fernanda and Hinojosa, Luis F. and Ossa, Carmen G. and Campano, Francisca and Orrego, Fabiola},title = {Decoupled evolution of foliar freezing resistance, temperature niche and morphological leaf traits in Chilean Myrceugenia},journal = {Journal of Ecology},volume = {102},number = {4},issn = {1365-2745},url = {http://dx.doi.org/10.1111/1365-2745.12261},doi = {10.1111/1365-2745.12261},pages = {972--980},keywords = {cold tolerance, functional traits, Mediterranean forest, phylogenetic niche conservatism, plant--climate interactions, realized climatic niche, temperate forest},year = {2014},}	Plantae/Tracheophyta/Magnoliopsida/Myrtales/Myrtaceae/Myrceugenia
http://science.sciencemag.org/content/353/6294/69	10.1126/science.aaf2588	Science		Sex-specific responses to climate change in plants alter population sex ratio and performance	Petry	2016	.petry.2016	@article{petry2016,title={Sex-specific responses to climate change in plants alter population sex ratio and performance},author={Petry, William K and Soule, Judith D and Iler, Amy M and Chicas-Mosier, Ana and Inouye, David W and Miller, Tom EX and Mooney, Kailen A},journal={Science},volume={353},number={6294},pages={69--71},year={2016},publisher={American Association for the Advancement of Science}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1890/16-0147.1/full	10.1890/16-0147.1	ESA Data Archives	Wiley	Vessel diameter and related hydraulic traits of 31 Eucalyptus species arrayed along a gradient of water availability	pfautsch	2016	.pfautsch.2016	@article{pfautsch2016,  title={Vessel diameter and related hydraulic traits of 31 Eucalyptus species arrayed along a gradient of water availability},  author={Pfautsch, Sebastian and Macfarlane, Craig and Harbusch, Marco and Wesolowski, Anita and Smith, Renee and Boer, Matthias and Tjoelker, Mark G and Reich, Peter B and Adams, Mark A},  journal={Ecology},  volume={97},  number={6},  pages={1626--1626},  year={2016},  publisher={Wiley Online Library}}	Plantae/Eucalyptus
http://onlinelibrary.wiley.com/doi/10.1002/ece3.1186/full	10.1002/ece3.1186	Ecology and Evolution	Wiley	A trait-based trade-off between growth and mortality: evidence from 15 tropical tree species using size-specific relative growth rates	Philipson	2014	.philipson.2014	@article{philipson2014, title={A trait-based trade-off between growth and mortality: evidence from 15 tropical tree species using size-specific relative growth rates}, author={Philipson, Christopher D and Dent, Daisy H and O'Brien, Michael J and Chamagne, Juliette and Dzulkifli, Dzaeman and Nilus, Reuben and Philips, Sam and Reynolds, Glen and Saner, Philippe and Hector, Andy}, journal={Ecology and evolution}, volume={4}, number={18}, pages={3675--3688}, year={2014}, publisher={Wiley Online Library}}	Plantae/Tracheophyta/Magnoliopsida/Theales/Dipterocarpaceae/Shorea_johorensis, Shorea_gibbosa, Shorea_argentifolia, Shorea_faguetiana, Shorea_leprosula, Shorea_macrophylla, Shorea_macroptera, Shorea_ovalis, Shorea_parvifolia, Shorea_beccariana, Parashorea_malaanonan, Parashorea_tomentella, Hopea_sangal, Dryobalanops_lanceolata, Dipterocarpus_conformis,
http://rspb.royalsocietypublishing.org/content/283/1822/20152013	10.1098/rspb.2015.2013	Proceedings of the Royal Society of London B: Biological Sciences	The Royal Society	Functional traits reveal the expansion and packing of ecological niche space underlying an elevational diversity gradient in passerine birds	Pigot	2016	.pigot.2016	@inproceedings{pigot2016functional, title={Functional traits reveal the expansion and packing of ecological niche space underlying an elevational diversity gradient in passerine birds}, author={Pigot, Alex L and Trisos, Christopher H and Tobias, Joseph A}, booktitle={Proc. R. Soc. B}, volume={283}, number={1822}, pages={20152013}, year={2016}, organization={The Royal Society}}	Animalia/Passeriformes
http://onlinelibrary.wiley.com/doi/10.1890/0012-9658(2007)88[359:LATAIS]2.0.CO;2/full	10.1890/0012-9658(2007)88[359:LATAIS]2.0.CO;2	Ecology	Wiley	Life-history adaptations to arboreality in snakes	Pizzatto	2007	.pizzatto.2007	@article {ECY:ECY2007882359,author = {Pizzatto, L\'{i}gia and Almeida-Santos, Selma M. and Shine, Richard},title = {LIFE-HISTORY ADAPTATIONS TO ARBOREALITY IN SNAKES},journal = {Ecology},volume = {88},number = {2},publisher = {Ecological Society of America},issn = {1939-9170},url = {http://dx.doi.org/10.1890/0012-9658(2007)88[359:LATAIS]2.0.CO;2},doi = {10.1890/0012-9658(2007)88[359:LATAIS]2.0.CO;2},pages = {359--366},keywords = {adaptation, arboreality, Boidae, clutch size, ovarian position, Pythonidae},year = {2007},}	Animalia/Serpentes
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12305/full	10.1111/1365-2435.12305	Functional Ecology	Wiley Online Library	Radial changes in wood specific gravity of tropical trees: inter-and intraspecific variation during secondary succession	plourde	2015	.plourde.2015	@article{plourde2015, title={Radial changes in wood specific gravity of tropical trees: inter-and intraspecific variation during secondary succession}, author={Plourde, Benjamin T and Boukili, Vanessa K and Chazdon, Robin L}, journal={Functional Ecology}, volume={29}, number={1}, pages={111--120}, year={2015}, publisher={Wiley Online Library}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12298/abstract	10.1111/1365-2435.12298	Functional Ecology	Wiley Online Library	Are leaf functional traits `invariant' with plant size and what is `invariance' anyway?	Price	2014	.price.2014	"@article{price2014,author = {Price, Charles A. and Wright, Ian J. and Ackerly, David D. and Niinemets, \""{U}lo and Reich, Peter B. and Veneklaas, Erik J.},title = {Are leaf functional traits `invariant' with plant size and what is `invariance' anyway?},journal = {Functional Ecology},volume = {28},number = {6},issn = {1365-2435},url = {http://dx.doi.org/10.1111/1365-2435.12298},doi = {10.1111/1365-2435.12298},pages = {1330--1343},year = {2014}}"	Plantae/Magnoliophyta, Pinophyta
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0166714#sec008	10.1371/journal.pone.0166714	PLOS ONE	PLOS	Variation in Plant Response to Herbivory Underscored by Functional Traits	Reese	2016	.reese.2016	@article{reese2016,title={Variation in Plant Response to Herbivory Underscored by Functional Traits},author={Reese, Aspen T and Ames, Gregory M and Wright, Justin P},journal={PloS one},volume={11},number={12},pages={e0166714},year={2016},publisher={Public Library of Science}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2656.12473/abstract	http://dx.doi.org/10.5061/dryad.qd5gj	Evolution	Wiley	Climate and habitat interact to shape the thermal reaction norms of breeding phenology across lizard populations	Rutschmann	2015	.rutschmann.2015	@article{rutschmann2016,  title={Climate and habitat interact to shape the thermal reaction norms of breeding phenology across lizard populations},  author={Rutschmann, Alexis and Miles, Donald B and Galliard, Le and Richard, Murielle and Moulherat, Sylvain and Sinervo, Barry and Clobert, Jean and others},  journal={Journal of Animal Ecology},  year={2016},  publisher={Wiley Online Library}}	Animalia/Reptilia
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0130151	http://dx.doi.org/10.1371/journal.pone.0130151	PloS one	Public Library of Science	Using plant functional traits and phylogenies to understand patterns of plant community assembly in a seasonal tropical forest in Lao PDR	satdichanh	2015	.satdichanh.2015	@article{satdichanh2015, title={Using plant functional traits and phylogenies to understand patterns of plant community assembly in a seasonal tropical forest in Lao PDR}, author={Satdichanh, Manichanh and Millet, Jerome and Heinimann, Andreas and Nanthavong, Khamseng and Harrison, Rhett D}, journal={PloS one}, volume={10}, number={6}, pages={e0130151}, year={2015}, publisher={Public Library of Science}}	Plantae
http://onlinelibrary.wiley.com/wol1/doi/10.1111/1365-2435.12472/full	10.1111/1365-2435.12472	Functional Ecology	Wiley	The evolution of tail length in snakes associated with different gravitational environments	Sheehy	2016	.sheehy.2016	@article {FEC:FEC12472,author = {Sheehy, Coleman M. and Albert, James S. and Lillywhite, Harvey B.},title = {The evolution of tail length in snakes associated with different gravitational environments},journal = {Functional Ecology},volume = {30},number = {2},issn = {1365-2435},url = {http://dx.doi.org/10.1111/1365-2435.12472},doi = {10.1111/1365-2435.12472},pages = {244--254},keywords = {arboreality, blood, cardiovascular, gravity stress, habitat use, morphology, phylogeny, scansorial},year = {2016}}	Animalia/Serpentes
https://datadryad.org/resource/doi:10.5061/dryad.hk2v3	http://dx.doi.org/10.5061/dryad.hk2v3	Evolution	Wiley	Convergent evolution of sexual dimorphism in skull shape using distinct developmental strategies	Sherratt	2013	.sherratt.2013	@article{sanger2013, title={Convergent evolution of sexual dimorphism in skull shape using distinct developmental strategies}, author={Sanger, Thomas J and Sherratt, Emma and McGlothlin, Joel W and Brodie, Edmund D and Losos, Jonathan B and Abzhanov, Arhat}, journal={Evolution}, volume={67}, number={8}, pages={2180--2193}, year={2013}, publisher={Wiley Online Library}}	Animalia/Reptilia
http://onlinelibrary.wiley.com/store/10.1111/1365-2435.12616/asset/fec12616.pdf?v=1&t=j07jcxan&s=78fdf43191b2c4f89db7154046209cc89cfbf81d&systemMessage=Pay+per+view+article+purchase%28PPV%29+on+Wiley+Online+Library+will+be+unavailable+on+Saturday+11th+March+from+05%3A00-14%3A00+GMT+%2F+12%3A00-09%3A00+EST+%2F+13%3A00-22%3A00+SGT+for+essential+maintenance.++Apologies+for+the+inconvenience.	10.1111/1365-2435.12616	Functional Ecology	Wiley	Relationships between resprouting ability, species traits and resource allocation patterns in woody species in a temperate forest	Shibata	2016	.shibata.2016a	@article{shibata2016, title={Relationships between resprouting ability, species traits and resource allocation patterns in woody species in a temperate forest}, author={Shibata, Rei and Kurokawa, Hiroko and Shibata, Mitsue and Tanaka, Hiroshi and Iida, Shigeo and Masaki, Takashi and Nakashizuka, Tohru}, journal={Functional Ecology}, year={2016}, publisher={Wiley Online Library}}	Plantae
http://onlinelibrary.wiley.com/store/10.1111/1365-2435.12616/asset/fec12616.pdf?v=1&t=j07jcxan&s=78fdf43191b2c4f89db7154046209cc89cfbf81d&systemMessage=Pay+per+view+article+purchase%28PPV%29+on+Wiley+Online+Library+will+be+unavailable+on+Saturday+11th+March+from+05%3A00-14%3A00+GMT+%2F+12%3A00-09%3A00+EST+%2F+13%3A00-22%3A00+SGT+for+essential+maintenance.++Apologies+for+the+inconvenience.	10.1111/1365-2435.12616	Functional Ecology	Wiley	Relationships between resprouting ability, species traits and resource allocation patterns in woody species in a temperate forest	Shibata	2016	.shibata.2016b	@article{shibata2016, title={Relationships between resprouting ability, species traits and resource allocation patterns in woody species in a temperate forest}, author={Shibata, Rei and Kurokawa, Hiroko and Shibata, Mitsue and Tanaka, Hiroshi and Iida, Shigeo and Masaki, Takashi and Nakashizuka, Tohru}, journal={Functional Ecology}, year={2016}, publisher={Wiley Online Library}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12211/full	10.1111/1365-2435.12211	Functional Ecology	Wiley	Contrasting responses of pre- and post-copulatory traits to variation in mating competition	Simmons	2014	.simmons.2014	@article{simmons2014, title={Contrasting responses of pre-and post-copulatory traits to variation in mating competition}, author={Simmons, Leigh W and Buzatto, Bruno A}, journal={Functional ecology}, volume={28}, number={2}, pages={494--499}, year={2014}, publisher={Wiley Online Library}}	Animalia/Arthropoda/Insecta/Coleoptera/Scarabaeoidea/Scarabaeidae/Scarabaeinae/Onthophagus_taurus
http://onlinelibrary.wiley.com/doi/10.1111/1365-2745.12503/full	10.1111/1365-2745.12503	Journal of Ecology	Wiley	Determinants of flammability in savanna grass species	Simpson	2015	.simpson.2015	@article{simpson2016,title={Determinants of flammability in savanna grass species},author={Simpson, Kimberley J and Ripley, Brad S and Christin, Pascal-Antoine and Belcher, Claire M and Lehmann, Caroline ER and Thomas, Gavin H and Osborne, Colin P},journal={Journal of ecology},volume={104},number={1},pages={138--148},year={2016},publisher={Wiley Online Library}}	Plantae
http://www.nature.com/articles/srep19703#supplementary-information	10.1038/srep19703	Scientific Reports	Springer Nature	Leaf morphological and anatomical traits from tropical to temperate coniferous forests: Mechanisms and influencing factors	Tian	2016	.tian.2016	@article{tian2016, title={Leaf morphological and anatomical traits from tropical to temperate coniferous forests: Mechanisms and influencing factors}, author={Tian, Miao and Yu, Guirui and He, Nianpeng and Hou, Jihua}, journal={Scientific reports}, volume={6}, year={2016}, Publisher=Nature Publishing Group}}	Plantae/Tracheobionta/Magnoliophyta/Magnoliopsida/ ?????
http://onlinelibrary.wiley.com/doi/10.1890/13-2118.1/full	10.1890/13-2118.1	ESA Data Archives	Wiley	Mammals of Kenya's protected areas from 1888 to 2013	Toth	2014	.toth.2014	@article {ECY:ECY20149561711,author = {T\'{o}th, Anik\'{o} B. and Lyons, S. Kathleen and Behrensmeyer, Anna K.},title = {Mammals of Kenya's protected areas from 1888 to 2013},journal = {Ecology},volume = {95},number = {6},publisher = {Ecological Society of America},issn = {1939-9170},url = {http://dx.doi.org/10.1890/13-2118.1},doi = {10.1890/13-2118.1},pages = {1711--1711},keywords = {biodiversity, community ecology, East Africa, ecology, large mammals, mammals, protected areas, small mammals, species lists},year = {2014},}	Animalia/Mammalia
http://onlinelibrary.wiley.com/wol1/doi/10.1111/jeb.12995	10.1111/jeb.12995	Journal of Evolutionary Biology	Wiley	Brain size evolution in pipefishes and seahorses: the role of feeding ecology, life history and sexual selection	Tsuboi	2017	.tsuboi.2017	"@article {JEB:JEB12995,author = {Tsuboi, M. and Lim, A. C. O. and Ooi, B. L. and Yip, M. Y. and Chong, V. C. and Ahnesj\""{o}, I. and Kolm, N.},title = {Brain size evolution in pipefishes and seahorses: the role of feeding ecology, life history and sexual selection},journal = {Journal of Evolutionary Biology},volume = {30},number = {1},issn = {1420-9101},url = {http://dx.doi.org/10.1111/jeb.12995},doi = {10.1111/jeb.12995},pages = {150--160},keywords = {brain evolution, phylogenetic comparative analysis, pipefishes & seahorses, sexual selection & conflicts},year = {2017},}"	Animalia/Syngnathinae
http://onlinelibrary.wiley.com/doi/10.1111/j.1420-9101.2010.02206.x/abstract	10.1111/j.1420-9101.2010.02206.x	Journal of Evolutionary Biology	Wiley Online Library	Colour, design, and reward: phenotypic integration of fleshy fruit displays	Valido	2011	.valido.2011	@article{valido2011,author = {VALIDO, A. and SCHAEFER, H. M. and JORDANO, P.},title = {Colour, design and reward: phenotypic integration of fleshy fruitdisplays},journal = {Journal of Evolutionary Biology},volume = {24},number = {4},publisher = {Blackwell Publishing Ltd},issn = {1420-9101},url = {http://dx.doi.org/10.1111/j.1420-9101.2010.02206.x},doi = {10.1111/j.1420-9101.2010.02206.x},pages = {751--760},keywords = {colour, evolutionary constraints, fruit evolution, morphology,nutrient, seed dispersal syndromes, visual signal},year = {2011}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1890/13-0839R.1/epdf	http://dx.doi.org/10.1890/13-0839.1 	Ecology	Wiley 	Canopy volume--aboveground biomass relationships of desert perennials and the effects of elevated CO2	Vanier	2013	.vanier.2013	@article{vanier2013, title={Canopy volume--aboveground biomass relationships of desert perennials and the effects of elevated CO2}, author={Vanier, Cheryl H and Newingham, Beth A and Smith, Stanley D}, journal={Ecology},volume={94}, number={11},  pages={2656--2657}, year={2013},  publisher={Wiley Online Library}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/bij.12380/full	10.1111/bij.12380	Biological Journal of the Linnean Society	Wiley	Lizard scales in an adaptive radiation: variation in scale number follows climatic and structural habitat diversity in Anolis lizards	Wegener	2014	.wegener.2014	@article {BIJ:BIJ12380,author = {Wegener, Johanna E. and Gartner, Gabriel E. A. and Losos, Jonathan B.},title = {Lizard scales in an adaptive radiation: variation in scale number follows climatic and structural habitat diversity in Anolis lizards},journal = {Biological Journal of the Linnean Society},volume = {113},number = {2},issn = {1095-8312},url = {http://dx.doi.org/10.1111/bij.12380},doi = {10.1111/bij.12380},pages = {570--579},keywords = {comparative methods, ecomorphology, precipitation},year = {2014}}	Animalia/Anolis
http://onlinelibrary.wiley.com/doi/10.1890/13-1917.1/full	10.1890/13-1917.1	Ecology	Wiley	EltonTraits 1.0: Species-level foraging attributes of the world's birds and mammals	Wilman	2014	.wilman.2014a	@article{wilman2014,  title={EltonTraits 1.0: Species-level foraging attributes of the world's birds and mammals},  author={Wilman, Hamish and Belmaker, Jonathan and Simpson, Jennifer and de la Rosa, Carolina and Rivadeneira, Marcelo M and Jetz, Walter},  journal={Ecology},  volume={95},  number={7},  pages={2027--2027},  year={2014},  publisher={Wiley Online Library}}	Animalia
http://onlinelibrary.wiley.com/doi/10.1890/13-1917.1/full	10.1890/13-1917.1	Ecology	Wiley	EltonTraits 1.0: Species-level foraging attributes of the world's birds and mammals	Wilman	2014	.wilman.2014b	@article{wilman2014,  title={EltonTraits 1.0: Species-level foraging attributes of the world's birds and mammals},  author={Wilman, Hamish and Belmaker, Jonathan and Simpson, Jennifer and de la Rosa, Carolina and Rivadeneira, Marcelo M and Jetz, Walter},  journal={Ecology},  volume={95},  number={7},  pages={2027--2027},  year={2014},  publisher={Wiley Online Library}}	Animalia
http://onlinelibrary.wiley.com/doi/10.1111/evo.12925/abstract 	http://dx.doi.org/10.5061/dryad.h234n	Evolution	Wiley	Phenotypic shifts in urban areas in the tropical lizard Anolis cristatellus	Winchell	2016	.winchell.2016	@article{winchell2016, title={Phenotypic shifts in urban areas in the tropical lizard Anolis cristatellus}, author={Winchell, Kristin M and Reynolds, R Graham and Prado-Irwin, Sofia R and Puente-Rol{\'o}n, Alberto R and Revell, Liam J}, journal={Evolution}, volume={70}, number={5}, pages={1009--1022}, year={2016},publisher={Wiley Online Library}}	Animalia/Reptilia
http://www.nature.com/nature/journal/v428/n6985/full/nature02403.html	10.1038/nature02403	Nature	Springer Nature	The worldwide leaf economics spectrum	Wright	2004	.wright.2004	@article{wright2004,  title={The worldwide leaf economics spectrum},  author={Wright, Ian J and Reich, Peter B and Westoby, Mark and Ackerly, David D and Baruch, Zdravko and Bongers, Frans and Cavender-Bares, Jeannine and Chapin, Terry and Cornelissen, Johannes HC and Diemer, Matthias and others},  journal={Nature},  volume={428},  number={6985},  pages={821--827},  year={2004},  publisher={Nature Publishing Group}}	Plantae
http://onlinelibrary.wiley.com/doi/10.1111/1365-2435.12476/full	10.1111/1365-2435.12476	Functional Ecology	Wiley	Xylem vessel traits predict the leaf phenology of native and non-native understorey species of temperate deciduous forests	Yin	2016	.yin.2016	@article{yin2016, title={Xylem vessel traits predict the leaf phenology of native and non-native understorey species of temperate deciduous forests}, author={Yin, Jingjing and Fridley, Jason D and Smith, Maria S and Bauerle, Taryn L}, journal={Functional Ecology}, volume={30}, number={2}, pages={206--214}, year={2016}, publisher={Wiley Online Library}}	Plantae
https://datadryad.org/resource/doi:10.5061/dryad.63q27	10.1038/nature12872	Nature	Springer Nature	Three keys to the radiation of angiosperms into freezing environments	Zanne	2014	.zanne.2014	@article{zanne2014,  title={Three keys to the radiation of angiosperms into freezing environments},  author={Zanne, Amy E and Tank, David C and Cornwell, William K and Eastman, Jonathan M and Smith, Stephen A and FitzJohn, Richard G and McGlinn, Daniel J and O'Meara, Brian C and Moles, Angela T and Reich, Peter B and others},  journal={Nature},  volume={506},  number={7486},  pages={89--92},  year={2014},  publisher={Nature Research}}	Plantae/Embrophyta
http://onlinelibrary.wiley.com/doi/10.1111/1365-2656.12321/abstract	10.1111/1365-2656.12321	Animal Ecology	Wiley Online Library	Age-dependent trait variation: the relative contribution of within-individual change, selective appearance and disappearance in a long-lived seabird	Zhang	2014	.zhang.2014	@article{zhang2015,  title={Age-dependent trait variation: the relative contribution of within-individual change, selective appearance and disappearance in a long-lived seabird},  author={Zhang, He and Vedder, Oscar and Becker, Peter H and Bouwhuis, Sandra},  journal={Journal of Animal Ecology},  volume={84},  number={3},  pages={797--807},  year={2015},  publisher={Wiley Online Library}}	Animalia/Aves
http://onlinelibrary.wiley.com/doi/10.1002/ecy.1533/suppinfo	10.1002/ecy.1533	Ecology	Wiley	Traits of riparian woody plants responding to hydrological and hydraulic conditions: a northern Swedish database	Bejarano	2016	.bejarano.2016	@article{bejarano2016traits, title={Traits of riparian woody plants responding to hydrological and hydraulic conditions: a northern Swedish database}, author={Bejarano, Mar\'{i}a Dolores and Maroto, Judit and Nilsson, Christer and Aguiar, Francisca Constan{\c{c}}a}, journal={Ecology}, volume={97}, number={10}, pages={2892--2892}, year={2016}, publisher={Wiley Online Library} }	Plantae
https://onlinelibrary.wiley.com/doi/full/10.1111/jeb.12068	https://doi.org/10.5061/dryad.kf490/4	Journal of Evolutionary Biology	Wiley	You are where you live: parasitic nematode mitochondrial genome size is associated with the thermal environment generated by hosts	Lagisz	2013	.lagisz.2013	@article{Lagisz2013, author = {Lagisz, M and Poulin, R and Nakagawa, S}, doi ={10.1111/jeb.12068}, journal = {Journal of Evolutionary Biology}, pages = {683--690}, title ={{You are where you live : parasitic nematode mitochondrial genome size is associated with the thermal environment generated by hosts}}, volume = {26}, year = {2013}}	Animalia/Nematoda
https://royalsocietypublishing.org/doi/pdf/10.1098/rsbl.2005.0428	https://doi.org/10.1098/rsbl.2005.0428	Biology Letters	The Royal Society	Limited male incubation ability and the evolution of egg size in shorebirds	Lislevand	2006	.lislevand.2006	@article{Lislevand2006,title={Limited male incubation ability and the evolution of egg size in shorebirds },author={Lislevand, Terje and Thomas, Gavin H},journal={Biology Letters},year={2006},publisher={The Royal Society}}	Animalia/Chordata/Aves
https://onlinelibrary.wiley.com/doi/full/10.1111/evo.12132	https://doi.org/10.5061/dryad.qj811/1	Evolution	Wiley	Ejaculate quality and constraints in relation to sperm competition levels among eutherian mammals	Lupold	2013	.lupold.2013	@article{Lupold2013, author = {Lupold, Stefan}, doi = {10.1111/evo.12132}, journal = {Evolution}, number = {10}, pages = {3052--3060}, title = {{EJACULATE QUALITY AND CONSTRAINTS IN RELATION TO SPERM COMPETITION LEVELS}},volume = {67}, year = {2013}}	Animalia/Chordata/Mammalia/Eutheria
https://royalsocietypublishing.org/doi/full/10.1098/rsbl.2014.0043	10.1098/rsbl.2014.0043	Biology Letters	The Royal Society	Sexually antagonistic association between paternal phenotype and offspring viability reinforces total selection on a sexually selected trait	Martin	2014	.martin.2014	@article{martin2014sexually, title={Sexually antagonistic association between paternal phenotype and offspring viability reinforces total selection on a sexually selected trait}, author={Martin, Alexandre M and Festa-Bianchet, Marco and Coltman, David W and Pelletier, Fanie}, journal={Biology letters}, volume={10}, number={2}, pages={20140043}, year={2014}, publisher={The Royal Society}}	Animalia/Mammalia/Artidactyla
